計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
1,2024/02/04,フォーシーズンズホテル京都,-46800,JCBカード,交際費,交際費,,0,31k0RkW9mph8eUxuK1QQZpILYwbxNj2xXqSMadQxsSU
0,2024/02/04,ＡＰＰＬＥ．ＣＯＭ／ＢＩＬＬ,-1200,JCBカード,通信費,その他通信費,,0,jgtdEeQSQCM0Wo1d1XRhHn-ZamGQ9RtInO2EZVGJwxc
0,2024/02/05,ＢＢ．ｅｘｃｉｔｅ,-4950,JCBカード,通信費,インターネット,,0,wWxKJaw5pA5KT4ASaBf03ynB1MQQwSmj62pZSOkWe-c
1,2024/02/06,ステーキガスト,-6768,JCBカード,食費,外食,,0,4KYohbD13PTiH03PL_Dm2PCbqiXqpzz0vtwBu0LQt3I
1,2024/02/06,メルカリ,-2499,JCBカード,特別な支出,その他特別な支出,,0,EJb8tsyp3ISAT6lWCy2HupVoo_pIoOK0UCzq17efbWQ
1,2024/02/08,ファミリーマート物販自販機,-130,JCBカード,食費,食料品,,0,dWgI3BvLuB6W1GSBtXQfQ54SW6QDTKoqsiZxSUut40A
1,2024/02/08,メルカリ,-10000,JCBカード,特別な支出,その他特別な支出,,0,v3jZQUw5bhhamIPCoKrDo9XaNZ8lRri1FEWFS8Ff2PU
1,2024/02/10,ＯＮＬＹ　北山店,-10560,JCBカード,未分類,未分類,,0,fMJB22Yh9AmiZ1LwVE6n-ofiJ7UqQw_n6D7a7C4rGn0
1,2024/02/10,ウエルシア［シミズ］,-2292,JCBカード,日用品,ドラッグストア,,0,p8fo8v8bx2zUPjJ3FukGMTk6nSZ9NIYcFdkqie9t6BI
1,2024/02/11,東横ＩＮＮ春日部駅西口,-16600,JCBカード,未分類,未分類,,0,4mqhSZnysNDrtuQ8DizjmUPjXkYioUgDUmkDfZqWC4E
1,2024/02/11,東横ＩＮＮ春日部駅西口,16600,JCBカード,未分類,未分類,,0,BHEQhdlfPZNRiwp0uXCxHZXCU6hHtdaKb9YlMn7ikYQ
1,2024/02/11,ララガーデン春日部,-10758,JCBカード,食費,食料品,,0,rxMYiSQnjMWCHidsK0aVXZCGRX0xWPuytrdDRt7rUN4
1,2024/02/11,エクスプレス予約〔プラス会員〕,-13880,JCBカード,交通費,交通費,,0,AJyHhgNLzfEFt-BTQ9b3IfyshtSfCbb2ShiCPivcbo4
1,2024/02/11,ｐｏｖｏご利用料金,-569,JCBカード,通信費,携帯電話,,0,mtzUgZtBLVksPeylhHbnSF32rYzTJRJ0C2T9-GH4lw0
1,2024/02/11,AMAZON.CO.JP AMAZON.JP.COM,-550,JCBカード,教養・教育,書籍,,0,sPPRoB0gHciBZTM5zBnX1mMD3AAD3B_wNSMKm7Uh-H0
1,2024/02/12,【Amazon.co.jp限定】CCL い・ろ・は・すラベルレス 2LPET ×8本 販売: アマゾンジャパン合同会社,-1024,Amazon.co.jp,日用品,日用品,,0,LHUfSO3UIuXr5Y7g5f8Pz9TCjAZtW8lNfQSyyQWmnww
1,2024/02/12,割引,51,Amazon.co.jp,未分類,未分類,,0,ToeDUeNLIekh8jIM5OUopmkapWy5AFJdyRXItMQzVB4
1,2024/02/12,フアミリ－マ－トカスカベチユウオウイツチ,-1854,JCBカード,食費,食料品,,0,CF8G70_afHaZmbQNUJXzPUB7kRLPJtVLZqgNXwvls1s
0,2024/02/12,AMAZON.CO.JP,-973,三井住友カード (VpassID),食費,食費,,1,ZAXWInz6tWXz842dALLfIyY4XtM4flegx66z7O3sHsU
1,2024/02/12,Ｓｕｉｃａ〔携帯決済〕,-3000,JCBカード,交通費,電車,,0,A9J0JB_CpQK4wCRG14o2GQrr3pkNXW1Q0tXW9rnEvWM
1,2024/02/12,GO(タクシーアプリ)*アプリ配車,-1600,三井住友カード (VpassID),交通費,タクシー,,0,hIyIo0UQUI1J1E4qi29vlXVSHtb6KUq3nsM5j3u5Fgg
1,2024/02/12,セブン-イレブン,-199,三井住友カード (VpassID),食費,食料品,,0,tbNS2hBwoq2dHAv_CnFQtS6QbWxiq-GfLHWFwRxHblM
1,2024/02/12,セブン-イレブン,-1100,三井住友カード (VpassID),食費,食料品,,0,gNcjPgG3bHF_DP0wGQb2pdbtDN2LHzrPusTIk2vTvtE
1,2024/02/12,セブン-イレブン,-250,三井住友カード (VpassID),食費,食料品,,0,7j9_B3ObaEF1LLSdAII-uOLljUdLNwFUkzQzrGqfBQs
0,2024/02/13,(カ) ジエ-シ-ビ-,-229988,三井住友銀行,現金・カード,カード引き落とし,,1,bql3LqEcJ7griF0KUmUuyr4E5_AI8RL5DduOx4P8_mg
1,2024/02/13,振込*ペイペイ,13383,住信SBIネット銀行,未分類,未分類,,0,JkwQqY7g5ijLStVLX3FfSHqlpWXA5kDD6ncfOp1hbok
1,2024/02/13,松屋　銀座店,-7886,JCBカード,衣服・美容,衣服,,0,ihYBuSFKJW9ArvfFmfvADCjQh63_NssBPRmsZz4cK5o
1,2024/02/13,松屋　銀座店,-1728,JCBカード,衣服・美容,衣服,,0,E19r7BeS_o63Cf6_pgem2sD5L7Fm1y_YzXTuv_hG6tY
1,2024/02/13,グランスタ八重洲,-3950,JCBカード,食費,食料品,,0,4qZraO6KrFXSII0X4G-H48vJPcp-Zs4KGlryI9iY_HA
1,2024/02/13,エクスプレス予約〔プラス会員〕,-13480,JCBカード,交通費,交通費,,0,KBtKS8CSBxUKLVuikRclcVAigd84oIWOBxh4sFYqTtM
1,2024/02/13,タリーズコーヒー,-795,JCBカード,食費,カフェ,,0,QJ-OAEwi72174EVv1hdJnr3xZ8s4C33-p19CWCvg1nY
0,2024/02/13,ｐｏｖｏご利用料金,-330,JCBカード,通信費,携帯電話,,0,bop67VsC7JQKbnD2-Fd7EwZyl3yNDP6-b_oukDZEMHE
1,2024/02/13,オーパ・ビブレ〔イオンモール〕,-1190,JCBカード,日用品,日用品,,0,4TOgQjGOs5RSP29u15niOg3NdlhzaDCYQSXd4kyEEtg
0,2024/02/13,SBI証券投信積立サービス,-50000,三井住友カード (VpassID),未分類,未分類,,1,9Ewtq6bQzxq66qx2EvVwRjD01dxrvh7MShGgYPRG9QI
1,2024/02/13,GO(タクシーアプリ)*アプリ配車,-1300,三井住友カード (VpassID),交通費,タクシー,,0,BOENabtCQ8lcsoyZHkTddhMVk1BFJvAJs7Hr2LrE9HA
0,2024/02/14,振込 シマダ シヨウゴ,300000,三井住友銀行,未分類,未分類,,0,TnUSvfJzTYRp0myxn1-eVjrs9C9JQL_ech9lJY4cyV0
0,2024/02/14,振込*シマダ シヨウゴ,-300000,住信SBIネット銀行,未分類,未分類,,0,MnF3hflSCYx_UK0fdvHsAWlZWyfl3zlornLZnYiyUVA
0,2024/02/14,振込*シマダ シヨウゴ,-30000,住信SBIネット銀行,未分類,未分類,,0,jbUvOj8FASV-KpF8TZi6f-cGCMWnfr7YJn3i-enTRtU
1,2024/02/14,電気０２月分１１３１４０９１１４２９０４,-9859,JCBカード,水道・光熱費,電気代,,0,DJ0rsKqXqVQDpqKm3C462gGjPqtuqyBEaIe-XNgyykE
1,2024/02/15,ファミリーマート物販自販機,-190,JCBカード,食費,食料品,,0,_b6tzv4ZYq-7pPar8gEjJBk88nUmZxSg1-kSBdIyK4A
1,2024/02/15,ファミリーマート物販自販機,-130,JCBカード,食費,食料品,,0,wcn4jn180kk4Z9L_G_eRNfr4b3GvAkAY_qft-G-N5rI
0,2024/02/15,MetLife生命 保険料継続,-6414,三井住友カード (VpassID),保険,その他保険,,0,YTbVrnQXXiEcvBbg2pZU1nocGiMPj7aNzA63ldPe4X4
1,2024/02/16,ダーククリスタル 4K ULTRA HD & ブルーレイセット [4K ULTRA HD + Blu-ray] 販売: アマゾンジャパン合同会社,-4309,Amazon.co.jp,未分類,未分類,,0,srx-1cqe_cVlLaI6WrYV7-gCUBN08Cz994pZlxgENCk
1,2024/02/16,CGWORLD (シージーワールド) 2024年 03月号 vol.307(特集:『ファイナルファンタジーXIV: 黄金のレガシー』ティザートレーラー) 販売: アマゾンジャパン合同会社,-1540,Amazon.co.jp,未分類,未分類,,0,J0Aslhs1TuXYjeg-S6xgjxo282JyeIbqufWkNOcAUZs
1,2024/02/16,振込*カナイヅカ ユカ,-23000,住信SBIネット銀行,水道・光熱費,電気代,,0,5hx-m_Bzoti7ZEh09cAbiLwGD3pf291vEUlqhN8pfWs
1,2024/02/16,振込*カナイヅカ ユカ,9614,住信SBIネット銀行,未分類,未分類,,0,7_IN5XQWLL4a0TGlDnHSRr0XjWaeribTXaftZLeFlOc
0,2024/02/16,振替 SBI証券,300520,住信SBIネット銀行,未分類,未分類,,0,U3baxHlLYMAMLMlVHfkY1r3GQCeitIYGbJgg7vYKCZM
0,2024/02/16,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,-4309,JCBカード,特別な支出,その他特別な支出,,1,2lZvuJpYqtSupMJKgR6tHw1KntL4zGZTmyJbGMc5rog
0,2024/02/16,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,-1540,JCBカード,特別な支出,その他特別な支出,,1,pEI5j2t-_eX_BxoQ3R1_xTlNSmpmFIsBjLugeAyyzb8
0,2024/02/16,ＧＯＯＧＬＥ　＊ＹｏｕＴｕｂｅＰｒｅｍｉ,-1280,JCBカード,通信費,情報サービス,,0,DZscG_h8nXQdhe2gXIgdAwFG2vxv-14I3a-8AnFXUbE
1,2024/02/17,セブン-イレブン,-620,三井住友カード (VpassID),食費,食料品,,0,ftDFKzxRJgpb3TPzFD_oRfR0LdCTzAMYqRNbr7WJO_k
1,2024/02/18,利息,14,住信SBIネット銀行,収入,その他入金,,0,fdmwpJc5fd4rUDWPEpZE__QVGsHw7SlbnsyuTlHNa8k
1,2024/02/18,国税,-2,住信SBIネット銀行,税・社会保障,その他税・社会保障,,0,oBCEZ-CC4tkRCn-EIgMckF-gWMObB6LfC8kGW3YFteg
1,2024/02/18,イオンモール北大路,-1430,三井住友カード (VpassID),日用品,日用品,,0,QdWQOPXIfMtXVYC4GGL7b8093frp7k56SzAcEE_1KtU
0,2024/02/19,振込*シマダ シヨウゴ,1007500,住信SBIネット銀行,未分類,未分類,,0,bKZ1krWL2m6nJd92jpCMXkt8UHExyKF12S9DgPXLDko
1,2024/02/19,振込*カナイヅカ ユカ,-7000,住信SBIネット銀行,水道・光熱費,電気代,,0,LU89yQ2yq9-ccl6v9zfRceXhuFX6NgjQ8D3b_358Qk0
1,2024/02/19,ファミリーマート物販自販機,-150,JCBカード,食費,食料品,,0,Yn2JNrpM9tAAIFclgwyF3WLoYTOK8slylc0dlYpOcuQ
1,2024/02/20,メルカリ,-6900,JCBカード,特別な支出,その他特別な支出,,0,bG38QhRryzD52XR4ppuckvogIIvucCXEJY19fYSnHhA
1,2024/02/20,ファミリーマート物販自販機,-130,JCBカード,食費,食料品,,0,cb3A5lQ-mK7rKzGINbl38iwL9kJMCKPDH37WPY2fbD0
1,2024/02/21,GO(タクシーアプリ)*アプリ配車,-1100,三井住友カード (VpassID),交通費,タクシー,,0,gfi7BqZ1KtZDOwEAE0v0rj3Yr5Ltzi4wVkC3XCpVTys
1,2024/02/21,GO(タクシーアプリ)*アプリ配車,-1400,三井住友カード (VpassID),交通費,タクシー,,0,UCrGSRImc-zeUGEBvhxdPBF8K32GkJzwD_LYWte8JeM
1,2024/02/21,大戸屋 ゲ-トシティ大崎店/NFC,-890,三井住友カード (VpassID),食費,外食,,0,rqUt5bHnqvqeHBaq_e_UoOkFsLKU2tdGg79S6tmoiYA
1,2024/02/21,マクドナルド,-290,三井住友カード (VpassID),食費,外食,,0,LK1SzP4Q2uFszGfuRehkvVcuLM9Lw7D8wlDfo3hYgQM
1,2024/02/21,ガス０２月分１１３１４０９１１４２９０４,-15630,JCBカード,水道・光熱費,ガス・灯油代,,0,UHKrofGqcZH3HYxddd-4syoPhxrotOhHXMh7Q-HX8nU
1,2024/02/22,給振 ニンテンドウ(カ,155000,京都信用金庫（個人口座連携）,収入,給与,,0,bDFpHaBLHqL11cHCxJ1FPtOHhnFx-jklu1O5QCUxDvk
1,2024/02/22,,-31000,なし,住宅,住宅,,0,R9uXed7MLzGqcu3Jem36gyRlmwR4nJqRy8Ut9NsaV2o
1,2024/02/22,給与*ニンテンドウ(カ,232552,住信SBIネット銀行,収入,給与,,0,lAQuzoLMLGWbFNIqDcYUub4nV6SzWVM3LGEkAldR4II
1,2024/02/22,,-10000,なし,食費,食費,,0,VNS7VxIaTlW5XezS-kJt-WV5JaXjdjb8JvQ2Jg1gfLo
1,2024/02/22,山内農場　京都中央口駅前店,-6410,JCBカード,未分類,未分類,,0,3ag03dpOv4ZW6qDrY_2sOPwkWLt9uzZWR6cP10XBAFU
1,2024/02/22,ダニエルズ　モンド,-16080,JCBカード,未分類,未分類,,0,OWY3VyK6n9eTKzQljHez_vdaj6Me3UB1vIC09CWJ97U
1,2024/02/23,ドン・キホーテ京都烏丸七条店,-1900,JCBカード,日用品,日用品,,0,jcqQa8wfndDn8YdRR9JwS-wN2RHuujePNvZPd0KDbdI
1,2024/02/23,ココカラファイン,-1388,JCBカード,日用品,ドラッグストア,,0,gGkC9gVU5LEYRpRnS2-3svDHoZziCTPeuTck2F_mo3E
1,2024/02/23,NINTENDO CA1159337476 KYOTO,-3000,JCBカード,未分類,未分類,,0,irLzvyJLGHrV4zS5sDmO4hSgmobO7SL-QSrhoHlbH9s
1,2024/02/23,GO(タクシーアプリ)*アプリ配車,-1100,三井住友カード (VpassID),交通費,タクシー,,0,GnzZ4S4rRIvWiQuinjPFWJCF0b1vUiSV4Eppilbl3Cg
1,2024/02/23,タイガー餃子会舘 四条烏丸店,-25930,三井住友カード (VpassID),食費,外食,,0,zjG8R7i9Jx6Qod8SBU5VyZmvOTWGSZPW4xST2hbEuqs
1,2024/02/24,ＡＰＰＬＥ．ＣＯＭ／ＢＩＬＬ,-255,JCBカード,通信費,その他通信費,,0,SispeaK14ZPulY3mTnFnKJg6UDXb6Q9qO3igPfSdle8
1,2024/02/24,ＡＰＰＬＥ．ＣＯＭ／ＢＩＬＬ,-255,JCBカード,通信費,その他通信費,,0,gaXb2VXYZlBktGmDl5f2hr3OOwZ-zahkVH0qLY-RB2o
0,2024/02/24,AMAZON DOWNLOADS WWW.AMAZON.CO,-759,JCBカード,教養・教育,書籍,,1,98-_0HZaKXKowyscHdFjqQErS1hyGhZ9T7eX8NZ0lik
1,2024/02/24,SIMPLE VIDEO SINGAPORE,-457,JCBカード,衣服・美容,衣服,,0,M7I7YPItf6s_MpPI8KOYvWgBg755MmMxDkgL2Kj79l0
1,2024/02/24,GOタクシー(乗車料金)京和タクシー株式,-3900,三井住友カード (VpassID),交通費,タクシー,,0,qY5Plj7YtnlP0L2kQQyeGmw-M_op0FVrfPmdNo0t6Og
1,2024/02/24,NINTENDO JC17087812087 KYOTO,-3828,JCBカード,未分類,未分類,,0,RlqiEuEzbxI-QzcHHeagU_wSAmcJWXmx1kZ771oKMb4
1,2024/02/24,天国大魔境(10) (アフタヌーンコミックス)[Kindle 版] 石黒正数 販売: 株式会社 講談社,-759,Amazon.co.jp,趣味・娯楽,本,,0,0bRwW8L-dhTon8apqGvqJHNcVaxBqDaEi3sc_D2KYqQ
1,2024/02/25,千鳥屋　ＪＲ二条店,-1380,JCBカード,未分類,未分類,,0,FKGTnm_4HkHZ3UQMBeuaR0q2O_zld12P57Kz8p1XtZ8
1,2024/02/25,フアミリ－マ－トサガアラシヤマエキキタク,-577,JCBカード,食費,食料品,,0,fSYki6vUtm654Ya29D4J_sx28qDw5c_UFFmTI7Y7CmY
1,2024/02/25,Ｓｕｉｃａ〔携帯決済〕,-3000,JCBカード,交通費,電車,,0,iokPykt6CmAqH0WCPITnf5dWWWzV7WAKn7j81aGBygM
0,2024/02/25,AMAZON.CO.JP,-973,三井住友カード (VpassID),食費,食費,,1,iVtGW3jM5XwKUDmzy1kbA0EdaB_ZvOviWmU2t-9Y0WA
1,2024/02/25,【Amazon.co.jp限定】CCL い・ろ・は・すラベルレス 2LPET ×8本 販売: アマゾンジャパン合同会社,-1024,Amazon.co.jp,日用品,日用品,,0,5jA_2Gi5Rl4DU4fWS68AluzMc5i5NQXk2XNc2UyZSFA
1,2024/02/25,割引,51,Amazon.co.jp,未分類,未分類,,0,bZijD8_8D85DVrFWALW3SG969N7JCnM153A8CXlx040
1,2024/02/26,融資返済,-124061,京都信用金庫（個人口座連携）,住宅,ローン返済,,0,GnTAN0ga3H96b268j64kOAJz7mmmOuftIWl7PpS41A0
0,2024/02/26,ミツイスミトモカ-ド (カ,-176434,三井住友銀行,現金・カード,カード引き落とし,,1,cuLj06FKSoO705f5yrxsHyqwaGAaNHNm_X3Os74sUaE
1,2024/02/26,ATM ローソン,17000,住信SBIネット銀行,未分類,未分類,,0,rV7QOqTYEVy933E9b1JvZVuPwY6CQcyLwvPkr3_TyWI
0,2024/02/26,Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ,-3445,JCBカード,日用品,ドラッグストア,,1,0wSS3G1zZCIsM_anp6er5J06ohy1-7BrU4fagStdhEk
1,2024/02/26,ファミリーマート物販自販機,-170,JCBカード,食費,食料品,,0,y8ZJxrAbPCNfgWQepJJbmJLGzvSAHrohh4ShxqnCMCQ
1,2024/02/26,"Gigastone マイクロsdカード 256GB Nintendo Switch 動作確認済 転送速度100MB/S 高速 MicroSD Full HD & 4K UHD動画, UHS-I A1 U3 V30 C10 国内正規品 販売: Gigastone Japan",-3980,Amazon.co.jp,未分類,未分類,,0,avMs7g1AQddfMyIcbCsRPfBZYQUtg9pA6k-o3162uSo
1,2024/02/26,Amazonポイント,535,Amazon.co.jp,未分類,未分類,,0,ZBH3ZU9nG1Sjuag3h6zCGt8k09rG3E9cnd-P9gjAurA
1,2024/02/27,ニホンガクセイシエンキコウ,-13429,三井住友銀行,教養・教育,学費,,0,M8SWsSubI3A5CuDq1tGTvl0DmjCvX77xldF7UcY3uB8
1,2024/02/27,ＡＰＰＬＥ．ＣＯＭ／ＢＩＬＬ,-1100,JCBカード,通信費,その他通信費,,0,oLoQqPYxNprsz7z12_xqTBez65IMxxHliV0ckFqF3bM
1,2024/02/29,タイムズカー,-880,JCBカード,自動車,駐車場,,0,taKNnN9kfGTGsWAAXmwymAK0tTndqKIM4zN5MPF5JGc
1,2024/03/01,GO(タクシーアプリ)*アプリ配車,-1600,三井住友カード (VpassID),交通費,タクシー,,0,MBGYE8n6ID3awTbEHzm0DpAAwENj8yPHnMzC636fpy0
1,2024/03/01,フアンテイア,-5000,三井住友カード (VpassID),趣味・娯楽,秘密の趣味,,0,XpqP4ICXPjpsVQb969CQo0lljlyhVxxyQN-WP8pN9Jk
1,2024/03/02,ATM セブン銀行,0,住信SBIネット銀行,現金・カード,ATM引き出し,,0,TnlyUsLEOj4tRnSGCB8vZoEZY9X5mYd5DbOoKKri-yc
1,2024/03/02,ATM イーネット,0,住信SBIネット銀行,現金・カード,ATM引き出し,,0,hpGlrVVvEZ_DFxoV0VHi0z60O0ZKYElRZ5feLlx8F4I
1,2024/03/02,エディオン,-1660,JCBカード,日用品,日用品,,0,sY4RLoTt-ObmMy_9LJK6x7tWvDW0TMfKL75obDUCnss
1,2024/03/02,大丸　京都店,-886,JCBカード,特別な支出,その他特別な支出,,0,AZE0_yPMmPnyjHDfxA2byJ3I_l5Agkj2E-yaXQ3je48
1,2024/03/02,ＳＱ＊なぎさ薬局　烏丸紫明店,-720,JCBカード,健康・医療,薬,,0,cfVlrujxP6kkriyPII3OOC4e2W47TLTPDV8xBrppLIA
1,2024/03/02,成城石井　四条烏丸店,-2302,JCBカード,食費,食料品,,0,Wi_Ik1jwKYQG7vj5EOUsh-_Av1z-dB6o0MZaDFd4Paw
1,2024/03/02,セブン-イレブン,-262,三井住友カード (VpassID),食費,食料品,,0,x5cqtUSWaGNzbiRMkb_5TtcBbZpcC0NXupFXJEtkBDc
1,2024/03/02,ビブレ・イオンモール,-2080,JCBカード,日用品,日用品,,0,OCU36LzVyyHrdzB_VY-6t3WJXFp8ApvnOXL9sYqjrc0
1,2024/03/02,コカ・コーラ自販機ＱＵＩＣＰａｙ,-110,JCBカード,現金・カード,電子マネー,,0,xhkG-YpoeAxHj_GtpvTMquOuFDG02elzFfe7F5bvPlY
0,2024/03/03,SBIハイブリッド預金,-400000,住信SBIネット銀行,未分類,未分類,,1,Y0R3uNRIrxHbwn_ERyMCZviXBxN8j1WX98iosn5rvNE
0,2024/03/03,普通 代表口座,400000,住信SBIネット銀行,未分類,未分類,,1,-PuV4PxmhBX9BaM8dyoXWLEn9lwhAVJPxeaFULokpqg
1,2024/03/03,ADOBE SYSTEMS SOFTWARE,-1078,JCBカード,通信費,インターネット,,0,zA_ImCOCn6dc32m4zvff_DzaI6-Fn4SBcTfewrW5Dqg
1,2024/03/04,ＡＰＰＬＥ．ＣＯＭ／ＢＩＬＬ,-1200,JCBカード,通信費,その他通信費,,0,5ClkI-CpBrpVsF1s8dOG-wnZrd-9uWreGAxfrxEqxzo
1,2024/03/05,ＢＢ．ｅｘｃｉｔｅ,-4950,JCBカード,通信費,インターネット,,0,1GQ6pMqdJjb5nucO4debjWeod_5lIMxhlimJR8II7LI
1,2024/03/06,ファミリーマート物販自販機,-130,JCBカード,食費,食料品,,0,f12XqHcuFt_Y_Op3dkK-lVsGLDJVPLTrILvgYuQfzc4
1,2024/03/06,セブン-イレブン,-227,三井住友カード (VpassID),食費,食料品,,0,xWx1-avWTFK7N-CGZcHpWZBL4bbawMYjwUExeKegTn4
1,2024/03/07,ATM ローソン,0,住信SBIネット銀行,現金・カード,ATM引き出し,,0,-DMK7ga7uSDqSi1ucEIr1hpOujGTRKhjtmmIjz84cUk
1,2024/03/07,ファミリーマート物販自販機,-130,JCBカード,食費,食料品,,0,y1BxlyY-bfrgx_VxdFhZVwC5pGmb0ZO138YP7-fdqy8
1,2024/03/09,お好み焼　鉄板焼　ひのき,-15370,JCBカード,食費,食料品,,0,X6IMhCv3ISmTunGXoGlDrHhRXBnTvFAmIOVxibeC5tE
1,2024/03/09,フォーシーズンズホテル京都,-23400,JCBカード,交際費,交際費,,0,sbQG5AIJ2xv8ZPPK9YIYgWBHOiRflYQ_DEzO8aIdDkQ
1,2024/03/09,コカ・コーラ自販機ＱＵＩＣＰａｙ,-130,JCBカード,現金・カード,電子マネー,,0,ydM7RmBlll6VTKW8MRr--mKkw2JWXmHP9JxK6_OVZSI
1,2024/03/09,GO(タクシーアプリ)*アプリ配車,-1000,三井住友カード (VpassID),交通費,タクシー,,0,bDJYRvQuAAQUGkxRex0EYjjgMtt70GwECjCIQOAI6Qs
1,2024/03/10,振込*カナイヅカ ユカ,7500,住信SBIネット銀行,未分類,未分類,,0,tk0ZTdQ4u85jdV4xDGmKt_jCo0UG8dZum1-DRJj3Z5o
0,2024/03/10,AMAZON.CO.JP,-973,三井住友カード (VpassID),食費,食費,,1,Kwm-7_5oSKvVa4ErL-ATLY8Dhl2DQMKb6sBmzJb20Go
1,2024/03/10,【Amazon.co.jp限定】CCL い・ろ・は・すラベルレス 2LPET ×8本 販売: アマゾンジャパン合同会社,-1024,Amazon.co.jp,日用品,日用品,,0,olzGWtZwAzuzbh9YKHWHNhxR2kbqQYR3Yx-4op9l_eU
1,2024/03/10,割引,51,Amazon.co.jp,未分類,未分類,,0,deU5SP30ss32ewc-hsrtvi-_PcohD0OgBoQsKCl_uaQ
0,2024/03/11,(カ) ジエ-シ-ビ-,-234033,三井住友銀行,現金・カード,カード引き落とし,,1,bBlgWotcOAywN7X9XD90O-tDBA0ndqZWiSPiygqaJEM
1,2024/03/11,ｐｏｖｏご利用料金,-726,JCBカード,通信費,携帯電話,,0,arKVQjNVdMelUBObIhLCW2h50kK7E-wD-KXqmzZ6tnE
0,2024/03/11,Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ,-2099,JCBカード,日用品,ドラッグストア,,1,h_yGzorzW6lLBD0OznaIJA5OruOqC5Ab4ZxFdaXovQU
1,2024/03/11,ファミリーマート物販自販機,-130,JCBカード,食費,食料品,,0,N1VQfG0LrOCzW4JtUKmEc0RCmzNBYhFg1D_SBUphJYo
1,2024/03/11,AMAZON.CO.JP AMAZON.JP.COM,-550,JCBカード,教養・教育,書籍,,0,iRAnrD5zQzAUFpy6ndyhIGNcUMuzzRtDXAPcs_kIFhc
1,2024/03/11,対応 RICOH リコー PEN GR III GR3 カメラカバー シリコンケース シリコンカバー カメラケース 撮影ケース ライナーケース カメラホルダー、 超薄型 ・ 耐震 ・ 耐衝撃 ・ 耐磨耗性が高い (ブラック) 販売: koowl,-2099,Amazon.co.jp,未分類,未分類,,0,REZOZB3hLgt_0LszBW0fnd6iAN_C1j4XVVatjlrN_eY
0,2024/03/12,振込*シマダ シヨウゴ,-400000,住信SBIネット銀行,未分類,未分類,,0,wPQyou_GbCc91cIy97JRdeywccFN773uhmvvK3U0QNg
0,2024/03/12,振込 シマダ シヨウゴ,400000,三井住友銀行,未分類,未分類,,0,61BANTwuFqe9uOW63KDgFCzcsGd3ynUIyuUrBzCUQ1Y
1,2024/03/13,ファミリーマート物販自販機,-130,JCBカード,食費,食料品,,0,MVSAXdjQEBJNPaAhgrj4VZw5r-sjLK8UHYFjx_EgadE
1,2024/03/13,セブン-イレブン,-226,三井住友カード (VpassID),食費,食料品,,0,hPXX0Md4xoKLbrYztsHvLsLWb4RjgZethCqNty-Ai8Y
1,2024/03/13,電気０３月分１１３１４０９１１４２９０４,-6718,JCBカード,水道・光熱費,電気代,,0,UbTbY8M-OC6c_wGkUuMklhL2aU0PQdUY6wPJ0w0Phpg
1,2024/03/14,ＨＵＢ京都ヨドバシ店,-1370,JCBカード,日用品,日用品,,0,swjn07XOP4QxMf_EmnysBMkpZiD7h-fUS02mNxmXesA
1,2024/03/14,ニトリ,-911,JCBカード,特別な支出,家具・家電,,0,0NFUZYEcYSQfuxSUFiIYMRyuxd3KkNmKcDoVk2K0GnU
1,2024/03/14,フアミリ－マ－トホリカワイマデガワ,-149,JCBカード,食費,食料品,,0,NhFS-m1BPD9KSZoSNALcziHVK8cT35awG_l_PUpENIM
0,2024/03/14,SBI証券投信積立サービス,-50000,三井住友カード (VpassID),未分類,未分類,,1,4sSq0ZS6i3YPoULk8fSQnQCVbI0Of9epMzOYHnNvSf8
1,2024/03/14,コカ・コーラ自販機ＱＵＩＣＰａｙ,-130,JCBカード,現金・カード,電子マネー,,0,tkXoNHCBlDVjso76lu9b9-ytRJV7X8UMzkvNiRnDu9o
1,2024/03/14,GOタクシー(乗車料金)山城ヤサカ交通,-800,三井住友カード (VpassID),交通費,タクシー,,0,7xN1fLPGwuZVJvSe2_v_zroFal2gOtkSBdnCbfAcdJ8
1,2024/03/14,MetLife生命 保険料継続,-6414,三井住友カード (VpassID),保険,その他保険,,0,1zw_TRwMPLEIKQMZcHFx-9X9Grfu8dpe6HCArkabZYo
1,2024/03/14,ヨドバシカメラ　パーソナルストア,-1980,JCBカード,日用品,日用品,,0,96mENz0Hd72XsHVHgKSJBbj5Gu2h5WVXqCIfPHwYd8E
1,2024/03/15,コカ・コーラ自販機ＱＵＩＣＰａｙ,-130,JCBカード,現金・カード,電子マネー,,0,hEd8dFoYxq2KQsG1RZm2aPxl6NzkVMtFQ3Tzdr5Rny8
1,2024/03/15,京都市上下水道料金,-8458,三井住友カード (VpassID),水道・光熱費,水道代,,0,QKuMipO5n03Kgpinc57GGZP4qunLujgYvhuGSgDzESQ
1,2024/03/16,無印良品,-2692,JCBカード,日用品,日用品,,0,1jxK8XxACu9qp_7AZggvdBwZkdkf8Qm9HUmbEiFPB0I
